variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature,struct_max_abs,vol_max_abs
SN,plant,422589644489998,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SDI,2040,0.714,17.0,0.714,0.339,true,false,print_boundary,3.0,17.0
SN,plant,745518717290487,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BA,2039,0.769,9.0,0.769,0.244,true,true,print_boundary,3.0,9.0
SN,plant,170089206020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,53404008020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1893352318290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,15608275020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,216908733010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1841502586290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238245643010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,243420075489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,158407341010854,6,false,CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2006,0.334,55.0,0.321,0.334,true,false,print_boundary,1.0,1.0
SN,plant,216788474010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238247768010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,534152122126144,6,false,CCF,CCF,2042,0.84,1.0,0.84,0.0,true,false,print_boundary,1.0,0.0
SN,plant,253765263010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1896907790290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,228222576010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163475404010854,6,false,BdFt,BdFt,1993,0.074,7.0,0.0,0.074,true,true,print_boundary,0.0,0.0
SN,plant,1860940298290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,232060526010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,232271704010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,232443017010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,253751062010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,974887149290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,657493158126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,166742076010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,232058728010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,2007,0.295,8.0,0.295,0.06,true,true,print_boundary,1.0,1.0
SN,plant,232403809010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161034121010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2013,0.038,5.0,0.0,0.038,true,false,print_boundary,0.0,1.0
SN,plant,218433760010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,657494889126144,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2023,0.089,4.0,0.0,0.089,true,true,print_boundary,0.0,1.0
SN,plant,218430825010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1224233216290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,256969174010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,232058771010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,15984984010478,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,250353234010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,226214720010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,218431845010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,974890599290487,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2046,4.858,229.0,0.769,4.858,true,false,volume_persistent,6.0,21.0
SN,plant,220064640010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,164244959010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161248264010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,200266971010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,362882173489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161247038010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161812120010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,200274388010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,2022,0.278,4.0,0.278,0.079,true,true,print_boundary,1.0,4.0
SN,plant,443302412489998,6,false,TPA|BA|SDI|TCuFt|MCuFt|SCuFt|BdFt,TPA,2026,0.826,87.0,0.826,0.341,true,true,print_boundary,1.0,12.0
SN,plant,163197864010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163926692010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,2001,0.18,15.0,0.0,0.18,true,false,print_boundary,0.0,1.0
SN,plant,227600492010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163925610010854,6,false,TCuFt|MCuFt|BdFt,BdFt,1996,0.234,6.0,0.0,0.234,true,true,print_boundary,0.0,1.0
SN,plant,220029411010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,373721435489998,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,TPA,2035,5.021,98.0,5.021,2.541,false,true,structure_densephase,94.0,98.0
SN,plant,163922052010854,6,false,TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,1976,1.961,38.0,1.961,0.265,true,true,print_boundary,1.0,8.0
SN,plant,164246920010854,6,false,CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2001,5.556,108.0,0.332,5.556,true,true,threshold_crossing,1.0,14.0
SN,plant,227631976010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163922465010854,6,false,CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,1980,0.457,6.0,0.457,0.084,true,true,print_boundary,1.0,2.0
SN,plant,164244705010854,6,false,BA|MCuFt|SCuFt|BdFt,BA,2016,0.709,26.0,0.709,0.182,true,false,print_boundary,1.0,0.0
SN,plant,220315299010854,6,false,TopHt|MCuFt|SCuFt|BdFt,TopHt,2005,1.471,23.0,1.471,0.295,true,true,print_boundary,1.0,0.0
SN,plant,942043379290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,199193255020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,942059787290487,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2046,0.035,2.0,0.0,0.035,true,false,print_boundary,0.0,1.0
SN,plant,163922831010854,6,false,TPA|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,1975,1.471,50.0,1.471,0.753,true,true,print_boundary,1.0,6.0
SN,plant,164088501010854,6,false,TPA,TPA,2010,0.131,1.0,0.131,0.0,true,false,print_boundary,1.0,0.0
SN,plant,164244020010854,6,false,TCuFt|MCuFt,MCuFt,2011,0.083,1.0,0.0,0.083,true,false,print_boundary,0.0,1.0
SN,plant,220028645010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,447827816489998,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,TPA,2041,0.14,19.0,0.14,0.091,true,false,print_boundary,2.0,5.0
SN,plant,942046901290487,6,false,TPA|BA|CCF|TCuFt|MCuFt|SCuFt|BdFt,BA,2031,0.658,10.0,0.658,0.104,true,true,print_boundary,2.0,5.0
SN,plant,161242625010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161246921010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161525317010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161805529010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161808724010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161813633010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1893390134290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,200269049010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,200273882010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,200501299010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,258566060010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,364272339489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,563072608126144,6,false,TPA|SDI|TCuFt|MCuFt|SCuFt|BdFt,SDI,2032,0.311,25.0,0.311,0.19,true,false,print_boundary,1.0,3.0
SN,plant,928403795290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163198575010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,235095443010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,942035876290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161246493010854,6,false,MCuFt,MCuFt,1999,0.055,1.0,0.0,0.055,true,false,print_boundary,0.0,0.0
SN,plant,161529306010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,175520679020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,200272466010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,362877013489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,928392601290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161244562010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161809852010854,6,false,SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SDI,2005,0.671,62.0,0.671,0.503,true,false,print_boundary,1.0,3.0
SN,plant,200500427010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,712579947290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,199167891020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,164088970010854,6,false,SCuFt|BdFt,SCuFt,1995,0.086,1.0,0.0,0.086,true,true,print_boundary,0.0,0.0
SN,plant,200545561010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,200501115010854,6,false,TPA|CCF|QMD|TCuFt|MCuFt|BdFt,QMD,2024,2.632,21.0,2.632,0.417,true,true,print_boundary,1.0,4.0
SN,plant,160622905010854,6,false,SDI|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2016,3.221,182.0,0.347,3.221,true,false,volume_persistent,1.0,4.0
SN,plant,53406347020004,6,false,TCuFt|MCuFt,TCuFt,2016,0.033,1.0,0.0,0.033,true,true,print_boundary,0.0,1.0
SN,plant,256939726010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,218435613010854,6,false,TPA|SDI|CCF|TCuFt|MCuFt|BdFt,MCuFt,2031,1.111,45.0,0.415,1.111,true,false,volume_persistent,1.0,11.0
SN,plant,300718143489998,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,2034,0.411,73.0,0.0,0.411,true,true,print_boundary,0.0,5.0
SN,plant,155776703010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1993,2.315,307.0,1.724,2.315,false,false,structure_densephase,3.0,48.0
SN,plant,156324877010854,6,false,TCuFt,TCuFt,2006,0.032,1.0,0.0,0.032,true,true,print_boundary,0.0,1.0
SN,plant,156492269010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,212631249020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,718980237290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,156499203010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238711710010854,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2028,0.261,35.0,0.082,0.261,true,false,print_boundary,1.0,2.0
SN,plant,1262732969290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,156497700010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,930017990290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,158848925010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,159740253010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238748058010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,253744498010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,156205297010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,156497831010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,429544481489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,157872834010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2010,4.199,172.0,2.597,4.199,false,false,structure_densephase,7.0,16.0
SN,plant,204664555010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,CCF,2026,0.289,14.0,0.289,0.097,true,false,print_boundary,2.0,2.0
SN,plant,205286903010854,6,false,TPA|BA|CCF|TCuFt|MCuFt|BdFt,BA,2013,0.763,6.0,0.763,0.215,true,true,print_boundary,1.0,6.0
SN,plant,205295089010854,6,false,TPA|TCuFt|MCuFt|BdFt,BdFt,2004,0.765,11.0,0.084,0.765,true,true,print_boundary,1.0,1.0
SN,plant,238012051020004,6,false,SCuFt|BdFt,SCuFt,2038,0.082,3.0,0.0,0.082,true,false,print_boundary,0.0,0.0
SN,plant,238930920010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,156210091010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,156505251010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,538522888126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2032,2.564,30.0,2.564,1.227,true,true,count_straddle,15.0,24.0
SN,plant,156497975010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,258597347489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,219614526020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,218436473010854,6,false,TCuFt,TCuFt,2031,0.041,2.0,0.0,0.041,true,false,print_boundary,0.0,2.0
SN,plant,481046193489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,733728926290487,6,false,CCF|TCuFt|MCuFt|BdFt,CCF,2044,0.29,2.0,0.29,0.021,true,false,print_boundary,1.0,1.0
SN,plant,204712574010854,6,false,TPA|CCF|QMD|TCuFt|MCuFt|BdFt,QMD,2017,2.778,4.0,2.778,0.124,true,false,print_boundary,3.0,2.0
SN,plant,481051187489998,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2036,1.754,84.0,1.754,1.483,true,false,volume_persistent,1.0,18.0
SN,plant,657529287126144,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2019,0.8,222.0,0.106,0.8,true,false,print_boundary,1.0,18.0
SN,plant,209269607010854,6,false,TPA|CCF|TCuFt,CCF,2027,0.268,1.0,0.268,0.055,true,true,print_boundary,1.0,1.0
SN,plant,157578309010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,1981,0.432,36.0,0.0,0.432,true,false,print_boundary,0.0,5.0
SN,plant,157578398010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1987,0.435,68.0,0.0,0.435,true,true,print_boundary,0.0,4.0
SN,plant,157871990010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2010,9.802,293.0,1.887,9.802,true,true,threshold_crossing,4.0,28.0
SN,plant,205287748010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,357499541489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1276009901290487,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt,TopHt,2042,2.174,19.0,2.174,2.032,true,false,volume_persistent,1.0,19.0
SN,plant,992714868290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,259566198010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,259566974010854,6,false,TPA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2021,2.381,41.0,2.381,0.214,true,true,print_boundary,6.0,4.0
SN,plant,204758115010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,438919423489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,159202163010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1898120202290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238923472010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,257114088010854,6,false,TPA|BA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2021,3.057,111.0,1.22,3.057,true,true,threshold_crossing,1.0,8.0
SN,plant,1276056569290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,159196444010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,159734287010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1738033968290487,6,false,CCF|TCuFt,CCF,2048,0.24,3.0,0.24,0.121,true,false,print_boundary,1.0,3.0
SN,plant,238586215010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238920811010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238932211010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,603818784126144,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,TPA,2022,1.206,161.0,1.206,0.898,true,false,count_straddle,9.0,13.0
SN,plant,155774884010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,156326539010854,6,false,SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,1997,1.124,37.0,1.124,0.388,true,true,print_boundary,1.0,2.0
SN,plant,1683707296290487,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt,MCuFt,2039,28.049,115.0,3.571,28.049,false,true,structure_densephase,12.0,104.0
SN,plant,259570091010854,6,false,TCuFt|MCuFt,MCuFt,2031,0.021,1.0,0.0,0.021,true,false,print_boundary,0.0,1.0
SN,plant,161247202010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161812195010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1263768862290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,162759640010854,6,false,MCuFt|BdFt,MCuFt,2003,0.015,1.0,0.0,0.015,true,false,print_boundary,0.0,0.0
SN,plant,210999779010854,6,false,TCuFt|BdFt,TCuFt,2026,0.055,2.0,0.0,0.055,true,false,print_boundary,0.0,2.0
SN,plant,163197321010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,162563849010854,6,false,TPA|BA|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1993,0.68,170.0,0.41,0.68,true,false,print_boundary,1.0,10.0
SN,plant,162758571010854,6,false,TCuFt|MCuFt|BdFt,MCuFt,1982,0.029,5.0,0.0,0.029,true,false,print_boundary,0.0,1.0
SN,plant,162994922010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163193842010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163198507010854,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2012,0.144,26.0,0.087,0.144,true,true,print_boundary,1.0,1.0
SN,plant,210892955010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2028,13.962,363.0,1.282,13.962,true,false,volume_persistent,4.0,33.0
SN,plant,211000644010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2021,3.676,299.0,3.676,3.082,false,false,structure_densephase,33.0,4.0
SN,plant,256939091010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,159197495010854,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1986,0.193,17.0,0.088,0.193,true,false,print_boundary,1.0,2.0
SN,plant,1738033415290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238869020010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,338717088489998,6,false,TPA|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2039,0.466,26.0,0.083,0.466,true,false,print_boundary,1.0,25.0
SN,plant,205008250010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161242007010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,161524712010854,6,false,TCuFt|SCuFt|BdFt,SCuFt,1993,0.163,18.0,0.0,0.163,true,true,print_boundary,0.0,1.0
SN,plant,175531939020004,6,false,SDI|CCF|QMD|TCuFt|MCuFt,QMD,2032,3.125,10.0,3.125,0.79,false,true,structure_densephase,2.0,10.0
SN,plant,200272048010854,6,false,TPA|CCF|QMD|TCuFt|BdFt,QMD,2018,2.632,1.0,2.632,0.039,true,true,print_boundary,1.0,1.0
SN,plant,250221385010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,712544424290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,162562231010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1992,4.682,325.0,2.439,4.682,false,false,structure_densephase,2.0,44.0
SN,plant,162757674010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,162760506010854,6,false,BdFt,BdFt,2002,0.008,1.0,0.0,0.008,true,false,print_boundary,0.0,0.0
SN,plant,162995530010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163193085010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,163198464010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,210998104010854,6,false,SDI|CCF|MCuFt,CCF,2026,1.212,2.0,1.212,0.141,false,false,structure_densephase,2.0,0.0
SN,plant,461442492489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,1276054588290487,6,false,SDI|TCuFt|MCuFt|SCuFt|BdFt,SDI,2047,0.37,7.0,0.37,0.093,true,false,print_boundary,1.0,1.0
SN,plant,159199380010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,159744352010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238712090010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238927121010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,811217563290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,159744376010854,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,1998,2.198,112.0,0.0,2.198,true,true,threshold_crossing,0.0,4.0
SN,plant,156492031010854,6,false,CCF|TCuFt|MCuFt|SCuFt,CCF,1999,0.174,2.0,0.174,0.093,true,true,print_boundary,1.0,2.0
SN,plant,159202297010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,238476668010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,252317456010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,plant,259315980489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
